COD_ETU,Note : TLBC3104,Résultat : TLBC3104,Session : TLBC3104,Année : TLBC3104,Note : TLBC3204,Résultat : TLBC3204,Session : TLBC3204,Année : TLBC3204,Note : TLBC3304,Résultat : TLBC3304,Session : TLBC3304,Année : TLBC3304,Note : TLBC3404,Résultat : TLBC3404,Session : TLBC3404,Année : TLBC3404,Note : TLBC3504,Résultat : TLBC3504,Session : TLBC3504,Année : TLBC3504,Note : TLBC3604,Résultat : TLBC3604,Session : TLBC3604,Année : TLBC3604,Note : TLBC3004,Résultat : TLBC3004,Session : TLBC3004,Année : TLBC3004,Note : TLBC4104,Résultat : TLBC4104,Session : TLBC4104,Année : TLBC4104,Note : TLBC4204,Résultat : TLBC4204,Session : TLBC4204,Année : TLBC4204,Note : TLBC4304,Résultat : TLBC4304,Session : TLBC4304,Année : TLBC4304,Note : TLBC4404,Résultat : TLBC4404,Session : TLBC4404,Année : TLBC4404,Note : TLBC4504,Résultat : TLBC4504,Session : TLBC4504,Année : TLBC4504,Note : TLBC4604,Résultat : TLBC4604,Session : TLBC4604,Année : TLBC4604,Note : TLBC4004,Résultat : TLBC4004,Session : TLBC4004,Année : TLBC4004
12011598,11375,V,1,2015,8.3,AC,2,2013,12.2,V,1,2013,.8,NRA,1,2019,1.25,NRA,1,2019,2.4,NRA,1,2019,6054,NV,2,2019,14.5,V,1,2019,12.6,V,1,2019,18,V,1,2019,10,V,2,2016,10.75,V,1,2019,11,V,1,2018,12808,V,1,2019
13010634,10,V,2,2018,10,V,2,2016,10025,V,1,2017,14.8,V,1,2019,10,V,1,2018,7,AC,2,2019,10304,V,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2017,10,V,2,2018,10,V,2,2016,10,V,2,2014,10,V,2,2018
13012469,10688,V,1,2019,10301,V,1,2018,10.4,V,1,2016,15.1,V,1,2019,4,NRA,1,2019,.3,NRA,1,2019,8465,NV,2,2019,10,V,1,2019,15,V,1,2019,12.2,V,1,2019,17,V,1,2019,10,V,2,2016,12.5,V,1,2014,12783,V,1,2019
13012823,0,NRA,1,2019,10,V,2,2018,12.9,V,1,2015,10,V,2,2018,10,V,2,2016,0,NRA,1,2019,7.15,NV,2,2019,9682,AC,2,2016,10,V,2,2016,10,V,2,2016,13.5,V,1,2015,11375,V,1,2016,10,V,1,2014,10.76,V,2,2016
13013094,10,V,2,2017,10.1,V,1,2018,10,V,1,2017,11875,V,1,2018,11,V,1,2019,10,V,2,2018,10496,V,2,2019,10,V,2,2016,10,V,2,2017,10,V,2,2017,10025,V,1,2017,10,V,2,2015,11,V,1,2014,10171,V,2,2017
13014984,12.25,V,1,2015,0,NRA,1,2019,10075,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,2,NRA,1,2019,4054,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,14.7,V,1,2018,13,V,1,2017,4617,NV,2,2019
14000306,10.75,V,1,2018,10199,V,1,2018,10075,V,1,2017,12.5,V,1,2017,10,V,2,2018,10,V,2,2018,10587,V,2,2018,10,V,1,2019,10009,V,1,2018,12.75,V,1,2018,10,V,2,2018,7,AC,2,2019,10,V,2,2015,9.96,AC,2,2019
14000415,10.75,V,1,2016,3.95,NRA,1,2019,10,V,1,2016,12506,V,1,2016,2,NRA,1,2019,10,V,2,2018,8201,NV,2,2019,10.5,V,1,2016,10,V,2,2015,10,V,2,2016,8,AC,2,2016,11.5,V,1,2016,10,V,2,2016,10,V,2,2016
14001641,13125,V,1,2018,7,AC,2,2018,14.75,V,1,2017,11.6,V,1,2018,11.55,V,1,2018,11,V,1,2016,11504,V,2,2018,10,V,1,2019,10,V,2,2018,13.33,V,1,2019,10,V,2,2018,12.15,V,1,2018,12.25,V,1,2018,11288,V,1,2019
14006142,10,V,2,2015,10,V,2,2018,10,V,1,2017,10,V,2,2018,10,V,2,2018,7.2,AC,2,2019,9533,AC,2,2019,11082,V,1,2017,10,V,2,2016,9,AC,2,2018,10,V,2,2018,10,V,2,2017,10,V,2,2016,10014,V,2,2018
14007110,6,NV,2,2019,10,V,2,2016,10,V,2,2018,10,V,2,2018,10,V,2,2019,3,NRA,1,2019,8167,NV,2,2019,4.5,NV,2,2019,10,V,1,2019,10,V,2,2017,10,V,2,2017,10,V,2,2016,10,V,2,2015,9083,NV,2,2019
15000111,10,V,2,2018,10,V,2,2018,13.95,V,1,2017,17.1,V,1,2019,10,V,1,2019,10.1,V,1,2018,11858,V,1,2019,10,V,2,2017,9.3,AC,2,2017,7,AC,2,2017,8.25,AC,2,2017,14.25,V,1,2016,11.25,V,1,2017,10008,V,2,2017
15000154,7,AC,2,2019,10,V,2,2019,10,V,2,2019,15.1,V,1,2019,8,AC,2,2019,10,V,2,2018,10017,V,2,2019,10,V,2,2018,10,V,2,2018,12.45,V,1,2018,10,V,2,2018,11,V,1,2019,11.25,V,1,2018,10783,V,1,2019
15000165,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,1,2019
15000254,7725,NV,2,2019,6,NV,2,2019,10,V,2,2018,10.05,V,1,2017,7,NV,2,2019,2.1,NRA,1,2019,7146,NV,2,2019,10,V,2,2016,11,V,1,2019,9,AC,2,2019,9,AC,2,2019,11,V,1,2017,10,V,2,2016,10,V,2,2019
15000255,5488,NV,2,2019,5025,NV,2,2019,10,V,2,2019,.3,NRA,1,2019,,,,,,,,,,,1,2019,,,,,11,V,1,2019,,,,,8.5,NV,2,2019,,,,,12,V,1,2019,,,1,2019
15000325,0,NRA,1,2019,0,NRA,1,2019,10.1,V,1,2017,0,NRA,1,2019,12.85,V,1,2018,10.1,V,1,2017,5508,NV,2,2019,10,V,2,2016,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13,V,1,2016,0,NV,2,2019,3833,NV,2,2019
15000369,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,1,2019
15000378,10,V,2,2016,0,NRA,1,2019,10,V,1,2016,10,V,2,2017,0,NRA,1,2019,10,V,2,2017,6667,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10.25,V,1,2016,1708,NV,2,2019
15001005,,,,,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019,11252,V,1,2016,13.6,V,1,2019,17,V,1,2019,10,V,2,2018,13.7,V,1,2018,10.5,V,1,2016,12675,V,1,2019
15001050,10,V,2,2017,10,V,2,2018,10025,V,1,2017,12.5,V,1,2019,10,V,1,2019,11.6,V,1,2019,10688,V,1,2019,10,V,2,2019,10008,V,1,2018,10,V,2,2018,11,V,1,2018,12,V,1,2019,12,V,1,2018,10835,V,2,2019
15001076,10,V,2,2017,10038,V,1,2019,10275,V,1,2018,17.4,V,1,2019,11,V,1,2019,2.1,NRA,1,2019,10136,NV,2,2019,16,V,1,2019,10,V,2,2018,16.7,V,1,2019,16.5,V,1,2019,13.8,V,1,2018,10.5,V,1,2016,13917,V,1,2019
15001756,10,V,2,2017,10,V,2,2017,10,V,2,2016,10.25,V,1,2018,17.2,V,1,2018,10.6,V,1,2017,11342,V,1,2018,11.45,V,1,2016,10594,V,1,2018,10,V,2,2016,14,V,1,2019,13,V,1,2019,12,V,1,2016,11841,V,1,2019
15003208,8.5,AC,2,2019,10,V,2,2018,10,V,1,2017,14,V,1,2019,10.3,V,1,2018,10,V,2,2018,10467,V,2,2019,10,V,2,2018,10.2,V,1,2018,10,V,2,2017,13.5,V,1,2019,10,V,2,2018,10,V,1,2018,10617,V,1,2019
15003215,7125,NV,2,2019,10,V,2,2018,10,V,2,2016,11.4,V,1,2019,1.25,NRA,1,2019,8.1,NV,2,2019,7979,NV,2,2019,10,V,1,2019,10,V,2,2017,10,V,2,2019,8,NV,2,2019,10,V,2,2017,10375,V,1,2016,9729,NV,2,2019
15005062,12,V,1,2017,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,2,NV,2,2019,10,V,2,2016,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2017,10.75,V,1,2016,5125,NV,2,2019
15005254,10,V,1,2018,8.75,AC,2,2019,12.85,V,1,2017,13.7,V,1,2019,7.75,AC,2,2019,7,AC,2,2019,10008,V,2,2019,10,V,2,2019,11.8,V,1,2019,10,V,2,2018,10,V,2,2018,12,V,1,2017,11.25,V,1,2016,10842,V,2,2019
15005599,0,NRA,1,2019,0,NRA,1,2019,10.05,V,1,2016,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,3342,NV,2,2019,10,V,2,2016,0,NV,2,2019,10,V,1,2016,,,,,10,V,2,2016,10,V,2,2016,,NV,2,2019
15005732,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,1,2019
15005745,6.7,NV,2,2019,5025,NV,2,2019,10.05,V,1,2019,16.5,V,1,2019,10,V,2,2019,2.2,NRA,1,2019,8413,NV,2,2019,10,V,2,2016,11253,V,1,2018,18,V,1,2019,12,V,1,2019,12.5,V,1,2017,10.5,V,1,2016,12376,V,1,2019
15008225,10,V,2,2017,0,NRA,1,2019,10025,V,1,2017,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,3338,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2016,0,NV,2,2019,10,V,2,2016,15.5,V,1,2016,5917,NV,2,2019
16000053,6.75,NV,2,2019,10,V,2,2018,8.4,NV,2,2019,4.15,NRA,1,2019,1.5,NRA,1,2019,1.6,NRA,1,2019,5.4,NV,2,2019,8.5,NV,2,2019,8.5,NV,2,2019,10,V,2,2019,8,NV,2,2019,10,V,2,2018,12.5,V,1,2017,9583,NV,2,2019
16000092,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,10,V,1,2018,1667,NV,2,2019,5,NV,2,2019,13,V,1,2019,10075,V,1,2017,10,V,2,2018,13,V,1,2019,10,V,2,2017,10179,NV,2,2019
16000128,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
16000176,6.05,NV,2,2019,5.7,NV,2,2019,10075,V,1,2019,2.65,NRA,1,2019,2375,NRA,1,2019,7.5,NV,2,2019,5725,NV,2,2019,7,NV,2,2019,8.6,NV,2,2019,6,NV,2,2019,11.5,V,1,2019,4,NV,2,2019,0,NV,2,2019,6183,NV,2,2019
16000182,10,V,2,2017,0,NRA,1,2019,10.85,V,1,2017,0,NRA,1,2019,0,NRA,1,2019,11.7,V,1,2018,5425,NV,2,2019,10444,V,1,2017,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11875,V,1,2017,12.75,V,1,2017,5845,NV,2,2019
16000268,,,,,6,NV,2,2019,10,V,2,2019,4.35,NRA,1,2019,,,,,11.7,V,1,2019,,,1,2019,9,AC,2,2019,10,V,2,2018,10,V,2,2019,10.25,V,1,2019,11.4,V,1,2018,10.5,V,1,2017,10192,V,2,2019
16000480,10875,V,1,2019,10,V,2,2019,10,V,2,2018,16.2,V,1,2019,8,AC,2,2019,7,AC,2,2019,10346,V,2,2019,13,V,1,2019,15.4,V,1,2019,16,V,1,2019,10,V,2,2018,10.6,V,1,2018,11.75,V,1,2017,12792,V,1,2019
16000527,10,V,1,2019,10,V,2,2018,12725,V,1,2018,7,AC,2,2019,8,AC,2,2019,12.1,V,1,2019,9971,AC,2,2019,10,V,1,2019,12.6,V,1,2019,16.7,V,1,2019,15.5,V,1,2019,10,V,2,2019,15,V,1,2018,13.3,V,2,2019
16000577,10,V,1,2019,10.2,V,1,2018,10.1,V,1,2017,10.9,V,1,2019,10,V,1,2019,11.3,V,1,2018,10417,V,1,2019,12,V,1,2019,13.6,V,1,2019,10.45,V,1,2018,11,V,1,2018,17,V,1,2019,11,V,1,2019,12508,V,1,2019
16000637,10,V,1,2018,10,V,2,2018,11825,V,1,2018,7.2,AC,2,2018,11,V,1,2018,10,V,2,2017,10004,V,2,2018,10,V,2,2018,10.15,V,1,2018,11675,V,1,2018,10,V,2,2018,10,V,2,2019,13.25,V,1,2017,10846,V,2,2019
16000683,0,NRA,1,2019,0,NRA,1,2019,10.05,V,1,2017,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,1675,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
16000778,10,V,2,2017,7.2,AC,2,2018,11.95,V,1,2017,7.6,AC,2,2018,10.95,V,1,2018,14.8,V,1,2018,10417,V,2,2018,10,V,2,2018,16.6,V,1,2019,10,V,2,2018,10,V,2,2018,16.75,V,1,2019,12.5,V,1,2018,12642,V,1,2019
16000790,8538,AC,2,2019,9,AC,2,2019,10,V,2,2019,8.5,AC,2,2019,8,AC,2,2019,10,V,2,2018,9006,AC,2,2019,8.16,AC,2,2018,10,V,2,2017,12.8,V,1,2018,9.75,AC,2,2018,16.2,V,1,2018,10,V,2,2018,11152,V,2,2018
16000815,,,,,3.7,NRA,1,2019,8,NV,2,2019,5.5,NV,2,2019,,,,,8.5,NV,2,2019,,,1,2019,11,V,1,2019,12,V,1,2019,15.6,V,1,2019,,,,,0,NV,2,2019,10,V,1,2018,,,1,2019
16000823,10.5,V,1,2019,7,AC,2,2019,10.3,V,1,2017,11.6,V,1,2019,10,V,1,2019,12.3,V,1,2018,10283,V,2,2019,10364,V,1,2018,10,V,2,2018,10925,V,1,2018,10,V,2,2018,10.5,V,1,2018,12.75,V,1,2017,10757,V,2,2018
16000840,0,NRA,1,2019,0,NRA,1,2019,10.05,V,1,2017,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019,10.38,V,1,2017,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,17,V,1,2017,4563,NV,2,2019
16000875,9088,NV,2,2019,6.3,NV,2,2019,10,V,2,2018,3.5,NRA,1,2019,,,,,8.3,NV,2,2019,,,1,2019,12,V,1,2019,10234,V,1,2018,17,V,1,2019,15.5,V,1,2019,10,V,2,2018,13.25,V,1,2017,12997,V,1,2019
16000878,12563,V,1,2019,7,AC,2,2019,10,V,2,2018,10.3,V,1,2019,10,V,2,2019,8,AC,2,2019,9644,AC,2,2019,10,V,2,2017,11753,V,1,2018,7.05,AC,2,2018,10,V,1,2018,12.2,V,1,2018,11.25,V,1,2017,10376,V,2,2018
16000896,9375,NV,2,2019,7,NV,2,2019,8.05,NV,2,2019,7.25,NV,2,2019,8,NV,2,2019,15.5,V,1,2019,9196,NV,2,2019,10,V,2,2018,10,V,2,2018,0,NV,2,2019,10,V,2,2018,10.6,V,1,2018,5.5,NV,2,2019,7683,NV,2,2019
16000906,7,AC,2,2019,7,AC,2,2019,10.05,V,1,2017,16.2,V,1,2019,10,V,1,2019,10,V,2,2018,10042,V,2,2019,11,V,1,2019,10,V,2,2018,13.3,V,1,2019,10,V,1,2019,12,V,1,2019,10.5,V,1,2018,11133,V,1,2019
16000921,10,V,2,2017,7,AC,2,2019,10,V,2,2018,15.7,V,1,2019,10,V,2,2019,11.2,V,1,2018,10.65,V,2,2019,10,V,2,2019,10,V,1,2019,10,V,2,2018,10,V,2,2019,10,V,2,2017,14,V,1,2017,10667,V,2,2019
16001022,10725,V,1,2019,5.5,NV,2,2019,10,V,2,2019,.9,NRA,1,2019,10,V,2,2019,12.8,V,1,2019,8321,NV,2,2019,10,V,2,2019,11.6,V,1,2019,10,V,1,2019,13.5,V,1,2019,15.5,V,1,2019,10,V,2,2019,11767,V,2,2019
16001073,7.4,AC,2,2019,7,AC,2,2019,10,V,1,2019,14,V,1,2019,13,V,1,2019,11.2,V,1,2019,10433,V,2,2019,10,V,2,2019,15.6,V,1,2019,10,V,2,2018,12.5,V,1,2019,11.4,V,1,2018,13.5,V,1,2017,12167,V,2,2019
16001088,10375,V,1,2019,7.25,AC,2,2019,10,V,2,2018,9.8,AC,2,2019,10,V,1,2019,10.1,V,1,2017,9588,AC,2,2019,12,V,1,2019,15.6,V,1,2019,18,V,1,2019,10.33,V,1,2017,10.85,V,1,2018,14.5,V,1,2017,13547,V,1,2019
16001160,10,V,1,2018,4.35,NRA,1,2019,10,V,2,2018,2,NRA,1,2019,1.5,NRA,1,2019,10.5,V,1,2019,6392,NV,2,2019,14,V,1,2019,11.6,V,1,2019,12.2,V,1,2019,14,V,1,2019,16,V,1,2019,13,V,1,2019,13467,V,1,2019
16001167,7,AC,2,2019,7,AC,2,2019,10,V,2,2018,16.2,V,1,2019,10,V,1,2019,10,V,2,2018,10033,V,2,2019,14,V,1,2019,10,V,2,2018,11.65,V,1,2018,10,V,1,2019,10,V,2,2019,10,V,1,2018,10942,V,2,2019
16001229,10,V,2,2017,10,V,2,2018,10,V,2,2017,10.65,V,1,2018,10,V,2,2019,7,AC,2,2019,9608,AC,2,2019,7,AC,2,2018,10,V,2,2017,9.5,AC,2,2018,10,V,2,2018,11.8,V,1,2018,12.5,V,1,2017,10133,V,2,2018
16001241,8.45,AC,2,2019,10,V,2,2018,10,V,2,2018,14.8,V,1,2019,10,V,2,2019,10,V,1,2019,10542,V,2,2019,11,V,1,2019,13.8,V,1,2019,10,V,2,2018,10,V,2,2018,15.8,V,1,2018,12.5,V,1,2017,12183,V,1,2019
16001456,8538,NV,2,2019,5.25,NV,2,2019,10,V,2,2018,12,V,1,2019,2.5,NRA,1,2019,8.2,NV,2,2019,7748,NV,2,2019,10164,V,1,2018,10,V,2,2018,8,AC,2,2018,10,V,2,2018,16,V,1,2018,13.75,V,1,2017,11319,V,2,2018
16001472,7.9,NV,2,2019,10,V,2,2018,7.8,NV,2,2019,3.5,NRA,1,2019,5875,NV,2,2019,5.1,NV,2,2019,6696,NV,2,2019,10,V,2,2019,12.4,V,1,2019,10,V,2,2018,10,V,1,2019,10,V,2,2018,10,V,1,2019,10.4,V,2,2019
16001501,8925,AC,2,2019,10025,V,1,2019,10,V,2,2018,14.2,V,1,2019,10,V,1,2019,13.5,V,1,2019,11108,V,2,2019,10,V,2,2018,10,V,2,2018,15,V,1,2019,17.5,V,1,2019,10.05,V,1,2018,10.5,V,1,2017,12175,V,1,2019
16001513,10125,V,1,2017,8.5,AC,2,2019,11.35,V,1,2017,10.7,V,1,2019,11,V,1,2019,11,V,1,2019,10446,V,2,2019,13,V,1,2019,10,V,2,2018,15,V,1,2019,10,V,2,2018,14.5,V,1,2019,10,V,1,2017,12083,V,1,2019
16001553,10,V,1,2019,7,AC,2,2019,10,V,2,2018,10.1,V,1,2019,10.05,V,1,2018,14.7,V,1,2019,10308,V,2,2019,8696,AC,2,2018,10.02,V,1,2018,10,V,2,2018,10,V,1,2018,10.9,V,1,2018,11,V,1,2018,10103,V,2,2018
16001642,11.5,V,1,2018,10,V,2,2019,11325,V,1,2017,14.9,V,1,2019,10,V,1,2019,11.5,V,1,2019,11538,V,2,2019,10,V,2,2018,10513,V,1,2017,11163,V,1,2018,10,V,2,2018,10.5,V,1,2019,10.5,V,1,2018,10446,V,1,2019
16001658,11125,V,1,2018,10,V,2,2018,10,V,2,2018,8.8,AC,2,2018,10,V,2,2018,10.1,V,1,2018,10004,V,2,2018,10,V,2,2019,10872,V,1,2018,12.1,V,1,2018,15.5,V,1,2019,14,V,1,2019,10,V,2,2018,12079,V,2,2019
16001662,10,V,2,2017,7.5,AC,2,2019,10075,V,1,2017,8.4,AC,2,2019,8.5,AC,2,2019,10,V,2,2019,9079,AC,2,2019,10,V,2,2019,14,V,1,2019,10,V,1,2019,14,V,1,2019,14.2,V,1,2018,10,V,1,2017,12033,V,2,2019
16001664,9.25,NV,2,2019,10,V,2,2019,,,,,1.5,NRA,1,2019,,,,,10,V,2,2019,,,1,2019,,,,,10,V,2,2018,,,,,,,,,10,V,2,2019,0,NV,2,2019,,,1,2019
16001669,8.5,AC,2,2018,10,V,2,2018,7075,AC,2,2018,10,V,2,2018,14.5,V,1,2018,10,V,2,2018,10013,V,2,2018,10,V,2,2018,10,V,2,2019,12.8,V,1,2018,10,V,2,2018,13.5,V,1,2018,10,V,2,2019,11.05,V,2,2019
16002645,4238,NRA,1,2019,0,NRA,1,2019,6.15,NV,2,2019,0,NRA,1,2019,6.5,NV,2,2019,2.4,NRA,1,2019,3215,NV,2,2019,10,V,2,2019,8.6,AC,2,2019,11.1,V,1,2019,11,V,1,2019,10,V,2,2019,10,V,2,2019,10117,V,2,2019
16002808,12225,V,1,2019,7,AC,2,2019,10,V,2,2017,12.8,V,1,2019,7,AC,2,2019,10,V,2,2018,9838,AC,2,2019,8.5,AC,2,2019,13.8,V,1,2019,8,AC,2,2019,11.5,V,1,2019,10,V,1,2019,11125,V,1,2018,10488,V,2,2019
16003187,8875,AC,2,2019,8.5,AC,2,2019,10,V,2,2018,7,AC,2,2019,10,V,2,2019,10,V,2,2019,9063,AC,2,2019,13,V,1,2019,10,V,2,2018,10,V,2,2018,13,V,1,2019,14.6,V,1,2018,10.25,V,1,2018,11808,V,1,2019
16003542,11438,V,1,2019,7.5,AC,2,2019,11.55,V,1,2019,13.8,V,1,2019,10,V,1,2019,12,V,1,2019,11048,V,2,2019,11,V,1,2019,17,V,1,2019,16.7,V,1,2019,16.5,V,1,2019,11.2,V,1,2018,13,V,1,2018,14233,V,1,2019
16003911,10,V,2,2017,7,AC,2,2019,10,V,2,2017,13.2,V,1,2019,12.25,V,1,2019,11.2,V,1,2019,10608,V,2,2019,10,V,2,2019,12.6,V,1,2019,10,V,1,2019,14.5,V,1,2019,10,V,2,2019,10,V,1,2017,11183,V,2,2019
16003914,10,V,2,2017,10,V,2,2018,7.2,AC,2,2018,9.75,AC,2,2018,13.45,V,1,2018,13.2,V,1,2018,10.6,V,2,2018,13,V,1,2019,10,V,2,2018,10225,V,1,2018,8,AC,2,2019,10,V,2,2018,10,V,2,2017,10204,V,2,2019
16004444,10,V,2,2019,10,V,2,2019,10,V,2,2018,18,V,1,2019,8,AC,2,2019,10.5,V,1,2018,11083,V,2,2019,13,V,1,2019,16.4,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2017,11567,V,1,2019
16004450,10,V,1,2019,7.05,NV,2,2019,10,V,2,2017,2.2,NRA,1,2019,10.6,V,1,2018,1.8,NRA,1,2019,6942,NV,2,2019,,,,,10,V,2,2019,13,V,1,2019,,,,,12.25,V,1,2019,14.5,V,1,2017,,,1,2019
16004640,9.5,AC,2,2018,11.45,V,1,2018,10.4,V,1,2017,13.35,V,1,2018,13.7,V,1,2018,10,V,2,2017,11.4,V,2,2018,0,NV,2,2019,0,NV,2,2019,10125,V,1,2018,0,NV,2,2019,11,V,1,2017,0,NV,2,2019,3521,NV,2,2019
16004871,12975,V,1,2019,7,AC,2,2019,10.4,V,1,2019,14,V,1,2019,10,V,2,2018,10.9,V,1,2018,10879,V,2,2019,11,V,1,2019,13.6,V,1,2019,11.25,V,1,2018,10,V,1,2018,14,V,1,2019,10,V,1,2019,11642,V,1,2019
16005950,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,1667,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,10.4,V,1,2018,12.75,V,1,2017,5525,NV,2,2019
16006059,0,NRA,1,2019,0,NRA,1,2019,2.5,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,.417,NV,2,2019,8,NV,2,2019,8.8,NV,2,2019,7,NV,2,2019,11.25,V,1,2019,6,NV,2,2019,10,V,2,2018,8508,NV,2,2019
16008032,10.5,V,1,2018,7,AC,2,2019,10,V,2,2018,12.4,V,1,2019,12,V,1,2019,15.2,V,1,2019,11183,V,2,2019,10.1,V,1,2018,9.04,AC,2,2018,10775,V,1,2018,10,V,2,2018,10,V,2,2018,12875,V,1,2018,10465,V,2,2018
16008684,10,V,2,2019,,,,,10,V,2,2019,17.4,V,1,2019,10,V,2,2019,7,NV,2,2019,,,1,2019,10628,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,13.5,V,1,2018,10688,V,2,2019
17000122,,,,,,,,,10.45,V,1,2019,8.4,NV,2,2019,,,,,,,,,,,1,2019,,,,,10,V,1,2019,20,V,1,2019,,,,,,,,,13,V,1,2019,,,1,2019
17000169,11475,V,1,2019,7,AC,2,2019,8.3,AC,2,2019,11.5,V,1,2019,10.25,V,1,2019,12.2,V,1,2018,10121,V,2,2019,10,V,2,2019,10.02,V,1,2018,15275,V,1,2018,10,V,2,2018,10,V,2,2019,12,V,1,2018,11216,V,2,2019
17000934,10,V,1,2018,8,AC,2,2019,11075,V,1,2018,13.55,V,1,2019,9,AC,2,2019,12.8,V,1,2018,10738,V,2,2019,9728,AC,2,2018,10,V,2,2018,12875,V,1,2018,11,V,1,2018,14.4,V,1,2018,11125,V,1,2018,11521,V,2,2018
17001412,13813,V,1,2019,7,AC,2,2019,14.05,V,1,2019,13.65,V,1,2019,11625,V,1,2019,13.9,V,1,2019,12.34,V,2,2019,17,V,1,2019,18.2,V,1,2019,19,V,1,2019,16.75,V,1,2019,13,V,1,2019,13.25,V,1,2019,16.2,V,1,2019
17001764,12.75,V,1,2019,10,V,2,2019,10,V,2,2019,15.95,V,1,2019,10,V,2,2019,11.1,V,1,2019,11633,V,2,2019,18,V,1,2019,12.6,V,1,2019,19,V,1,2019,16.75,V,1,2019,12,V,1,2019,15,V,1,2019,15558,V,1,2019
17001822,10,V,2,2018,7,AC,2,2019,10,V,2,2018,16.2,V,1,2019,10,V,2,2019,13.1,V,1,2019,11.05,V,2,2019,11,V,1,2019,10,V,2,2018,12.2,V,1,2019,15,V,1,2019,16,V,1,2019,12.5,V,1,2018,12783,V,1,2019
17002174,10,V,2,2019,8.4,AC,2,2019,10,V,2,2018,11.65,V,1,2019,10,V,2,2019,10,V,2,2018,10008,V,2,2019,11,V,1,2019,10,V,2,2018,10,V,2,2019,12.25,V,1,2019,10,V,2,2018,12.5,V,1,2019,10958,V,2,2019
17002175,11025,V,1,2019,7,AC,2,2019,10,V,1,2018,10.3,V,1,2019,17,V,1,2019,7.5,AC,2,2019,10471,V,2,2019,10,V,2,2018,10,V,2,2018,19,V,1,2019,15.5,V,1,2019,7,AC,2,2019,10,V,1,2018,11917,V,2,2019
17002219,8125,NV,2,2019,7.75,NV,2,2019,8.55,NV,2,2019,3.1,NRA,1,2019,5.5,NV,2,2019,10.1,V,1,2019,7188,NV,2,2019,10,V,2,2018,12.4,V,1,2019,10,V,2,2018,12,V,1,2019,10,V,2,2019,10125,V,1,2018,10754,V,2,2019
17002453,10.1,V,1,2019,10,V,2,2019,11.4,V,1,2019,4.7,NRA,1,2019,10,V,2,2019,4.4,NRA,1,2019,8433,NV,2,2019,13,V,1,2019,15.2,V,1,2019,14,V,1,2019,11.75,V,1,2019,15.5,V,1,2019,12,V,1,2019,13575,V,1,2019
