"COD_ETU","Note : TLBC2104","Résultat : TLBC2104","Session : TLBC2104","Année : TLBC2104","Note : TLBC2204","Résultat : TLBC2204","Session : TLBC2204","Année : TLBC2204","Note : TLBC2304","Résultat : TLBC2304","Session : TLBC2304","Année : TLBC2304","Note : TLBC2404","Résultat : TLBC2404","Session : TLBC2404","Année : TLBC2404","Note : TLBC2504","Résultat : TLBC2504","Session : TLBC2504","Année : TLBC2504","Note : TLBC2604","Résultat : TLBC2604","Session : TLBC2604","Année : TLBC2604","Note : TLBC2004","Résultat : TLBC2004","Session : TLBC2004","Année : TLBC2004","Note : TLBC1104","Résultat : TLBC1104","Session : TLBC1104","Année : TLBC1104","Note : TLBC1204","Résultat : TLBC1204","Session : TLBC1204","Année : TLBC1204","Note : TLBC1304","Résultat : TLBC1304","Session : TLBC1304","Année : TLBC1304","Note : TLBC1404","Résultat : TLBC1404","Session : TLBC1404","Année : TLBC1404","Note : TLBC1504","Résultat : TLBC1504","Session : TLBC1504","Année : TLBC1504","Note : TLBC1604","Résultat : TLBC1604","Session : TLBC1604","Année : TLBC1604","Note : TLBC1004","Résultat : TLBC1004","Session : TLBC1004","Année : TLBC1004"
"20000069","0","NRA","1","2020","0","NRA","1","2020","4.8","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".8","NV","2","2020","18.25","V","1","2020","15.92","V","1","2020","16","V","1","2020","12,758","V","1","2020","10","V","2","2020","15","V","1","2020","14,655","V","2","2020"
"20000070","14.5","V","1","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","8","AC","2","2020","10","V","1","2020","10,917","V","2","2020","10","V","1","2020","1.5","NV","2","2020","10","V","2","2020","5,525","NV","2","2020","6","NV","2","2020","10","V","2","2020","7,171","NV","2","2020"
"20000071","17.5","V","1","2020","14.5","V","1","2020","13.4","V","1","2020","12","V","1","2020","16","V","1","2020","13","V","1","2020","14.4","V","1","2020","12","V","1","2020","14.89","V","1","2020","13","V","1","2020","10,825","V","1","2020","10","V","1","2020","15.5","V","1","2020","12,703","V","1","2020"
"20000072","18.5","V","1","2020","18","V","1","2020","10.6","V","1","2020","16","V","1","2020","10","V","1","2020","15.5","V","1","2020","14,767","V","1","2020","15","V","1","2020","18","V","1","2020","14","V","1","2020","10,338","V","1","2020","17","V","1","2020","12","V","1","2020","14.39","V","1","2020"
"20000074","17.5","V","1","2020","10","V","1","2020","11.05","V","1","2020","11","V","1","2020","7.5","AC","2","2020","17.5","V","1","2020","12,425","V","2","2020","16.25","V","1","2020","7","AC","2","2020","15.5","V","1","2020","12,775","V","1","2020","7","AC","2","2020","13","V","1","2020","11,921","V","2","2020"
"20000075","18","V","1","2020","11.5","V","1","2020","10,025","V","1","2020","10","V","2","2020","11","V","1","2020","14.5","V","1","2020","12,504","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","1","2020","9,263","AC","2","2020","10","V","2","2020","14.5","V","1","2020","10,627","V","2","2020"
"20000076","15","V","1","2020","10","V","2","2020","8.45","NV","2","2020","7","NV","2","2020","7","NV","2","2020","10","V","2","2020","9,575","NV","2","2020","10","V","2","2020","2.78","NV","2","2020","10","V","1","2020","7.15","NV","2","2020","6","NV","2","2020","10","V","1","2020","7,655","NV","2","2020"
"20000077","17.5","V","1","2020","15.5","V","1","2020","15.65","V","1","2020","16","V","1","2020","17","V","1","2020","19","V","1","2020","16,775","V","1","2020","18.5","V","1","2020","16.44","V","1","2020","15","V","1","2020","12,336","V","1","2020","13","V","1","2020","14","V","1","2020","14,879","V","1","2020"
"20000078","18.5","V","1","2020","15.5","V","1","2020","10.1","V","1","2020","13","V","1","2020","15","V","1","2020","15","V","1","2020","14,517","V","1","2020","12.25","V","1","2020","17.3","V","1","2020","11","V","1","2020","12,825","V","1","2020","11.5","V","1","2020","13","V","1","2020","12,979","V","1","2020"
"20000079","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020",".96","NV","2","2020","0","NRA","1","2020",".52","NV","2","2020","0","NRA","1","2020","11","V","1","2020","2.08","NV","2","2020"
"20000080","5","NV","2","2020","1","NV","2","2020","3.85","NV","2","2020","0","NRA","1","2020",".5","NV","2","2020","6.5","NV","2","2020","2,808","NV","2","2020","10","V","2","2020","5.36","NV","2","2020","11","V","1","2020","8,435","NV","2","2020","6.5","NV","2","2020","13.5","V","1","2020","9,133","NV","2","2020"
"20000082","17.5","V","1","2020","13.5","V","1","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","13.5","V","1","2020","13,083","V","2","2020","12.5","V","1","2020","14,075","V","1","2020","11.5","V","1","2020","10","V","2","2020","8","AC","2","2020","14.5","V","1","2020","11,763","V","2","2020"
"20000135","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","11.5","V","1","2020","12.7","V","1","2020","13.5","V","1","2020","8,613","AC","2","2020","15.5","V","1","2020","10","V","1","2020","11,969","V","2","2020"
"20000136","13","V","1","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","13","V","1","2020","10","V","1","2020","11,667","V","2","2020","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","10","V","2","2020","10","V","1","2020","11","V","1","2020","10.25","V","2","2020"
"20000138","18.5","V","1","2020","10","V","2","2020","9.2","AC","2","2020","11","V","1","2020","10","V","1","2020","14.5","V","1","2020","12.2","V","2","2020","11.25","V","1","2020","9,144","AC","2","2020","10","V","2","2020","7.5","AC","2","2020","10.5","V","1","2020","14.5","V","1","2020","10,482","V","2","2020"
"20000139","18","V","1","2020","11","V","1","2020","10","V","1","2020","12","V","1","2020","12","V","1","2020","13.5","V","1","2020","12.75","V","1","2020","14.25","V","1","2020","11.23","V","1","2020","14","V","1","2020","11.25","V","1","2020","13.5","V","1","2020","12","V","1","2020","12,705","V","1","2020"
"20000140","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000142","18.5","V","1","2020","16.5","V","1","2020","11.55","V","1","2020","11","V","1","2020","14","V","1","2020","10","V","1","2020","13,592","V","1","2020","14.5","V","1","2020","18.15","V","1","2020","10.5","V","1","2020","12,025","V","1","2020","10","V","2","2020","12","V","1","2020","12,863","V","2","2020"
"20000146","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000147","17","V","1","2020","10","V","2","2020","10.85","V","1","2020","7","AC","2","2020","10","V","1","2020","11.5","V","1","2020","11,058","V","2","2020","11.25","V","1","2020","10","V","2","2020","10.5","V","1","2020","6,809","NV","2","2020","5","NV","2","2020","10","V","1","2020","8,927","NV","2","2020"
"20000148","18","V","1","2020","14","V","1","2020","10","V","2","2020","14","V","1","2020","11.5","V","1","2020","10","V","2","2020","12,917","V","2","2020","11","V","1","2020","13.99","V","1","2020","10.5","V","1","2020","12,336","V","1","2020","10","V","2","2020","13","V","1","2020","11,804","V","2","2020"
"20000149","18.5","V","1","2020","10","V","2","2020","10,125","V","1","2020","15","V","1","2020","13","V","1","2020","11","V","1","2020","12,938","V","2","2020","13","V","1","2020","10","V","2","2020","10","V","1","2020","10,075","V","1","2020","7.5","AC","2","2020","12","V","1","2020","10,429","V","2","2020"
"20000150","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000152","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000167","15","V","1","2020","7","NV","2","2020","8","NV","2","2020","6","NV","2","2020","7","NV","2","2020","14","V","1","2020","9.5","NV","2","2020","6.5","NV","2","2020","10","V","2","2020","10","V","1","2020","7,166","NV","2","2020","10","V","1","2020","14.5","V","1","2020","9,694","NV","2","2020"
"20000168","10","V","1","2020","0","NRA","1","2020","6.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","5","NV","2","2020","3,583","NV","2","2020","10","V","2","2020","7.78","NV","2","2020","10","V","1","2020","4,306","NV","2","2020","4","NV","2","2020","10","V","1","2020","7,681","NV","2","2020"
"20000169","17.5","V","1","2020","10","V","2","2020","8,475","AC","2","2020","10","V","1","2020","10","V","1","2020","11","V","1","2020","11,163","V","2","2020","11.25","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","2","2020","10","V","1","2020","15","V","1","2020","11,208","V","2","2020"
"20000170","15.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","1","2020","18","V","1","2020","12.25","V","2","2020","10","V","1","2020","10","V","2","2020","11.5","V","1","2020","10,595","V","1","2020","16","V","1","2020","16","V","1","2020","12,349","V","2","2020"
"20000171","18","V","1","2020","13","V","1","2020","11.25","V","1","2020","14","V","1","2020","11","V","1","2020","17.5","V","1","2020","14,125","V","1","2020","16","V","1","2020","13.53","V","1","2020","15","V","1","2020","10,368","V","1","2020","13","V","1","2020","16","V","1","2020","13,983","V","1","2020"
"20000173","18.5","V","1","2020","17.5","V","1","2020","17.3","V","1","2020","13","V","1","2020","14","V","1","2020","15","V","1","2020","15,883","V","1","2020","18.5","V","1","2020","16.01","V","1","2020","18.5","V","1","2020","15.45","V","1","2020","10","V","1","2020","17.5","V","1","2020","15,993","V","1","2020"
"20000174","18","V","1","2020","15.5","V","1","2020","12.3","V","1","2020","18","V","1","2020","11","V","1","2020","16","V","1","2020","15,133","V","1","2020","14.25","V","1","2020","20","V","1","2020","10.5","V","1","2020","14,679","V","1","2020","12.5","V","1","2020","15","V","1","2020","14,488","V","1","2020"
"20000175","16.5","V","1","2020","10","V","1","2020","10,025","V","1","2020","10","V","2","2020","7","AC","2","2020","16","V","1","2020","11,588","V","2","2020","12","V","1","2020","10","V","2","2020","16","V","1","2020","7","AC","2","2020","10","V","2","2020","12","V","1","2020","11,167","V","2","2020"
"20000176","10","V","1","2020","0","NRA","1","2020","6.9","NV","2","2020","0","NRA","1","2020","1","NV","2","2020","0","NRA","1","2020","2,983","NV","2","2020","4.75","NV","2","2020",".89","NV","2","2020","7","NV","2","2020","2,259","NV","2","2020","3","NV","2","2020","0","NRA","1","2020","2,983","NV","2","2020"
"20000177","18","V","1","2020","15","V","1","2020","10.35","V","1","2020","13","V","1","2020","10","V","2","2020","14","V","1","2020","13,392","V","2","2020","15","V","1","2020","12,281","V","1","2020","13.5","V","1","2020","12.22","V","1","2020","10","V","1","2020","15.5","V","1","2020","13,084","V","1","2020"
"20000178","18.5","V","1","2020","17","V","1","2020","14","V","1","2020","12","V","1","2020","16","V","1","2020","16","V","1","2020","15,583","V","1","2020","16.25","V","1","2020","16.35","V","1","2020","16.5","V","1","2020","14.4","V","1","2020","10","V","2","2020","16","V","1","2020","14,917","V","2","2020"
"20000179","15.5","V","1","2020","10.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","11,167","V","2","2020","16.25","V","1","2020","16.84","V","1","2020","15.5","V","1","2020","13,281","V","1","2020","10","V","1","2020","16","V","1","2020","14,645","V","1","2020"
"20000184","18","V","1","2020","14","V","1","2020","13.3","V","1","2020","10","V","2","2020","10","V","1","2020","11","V","1","2020","12,717","V","2","2020","16","V","1","2020","10","V","2","2020","13","V","1","2020","14,175","V","1","2020","11","V","1","2020","14","V","1","2020","13,029","V","2","2020"
"20000186","18","V","1","2020","10","V","2","2020","9.3","AC","2","2020","8","AC","2","2020","10","V","1","2020","14.5","V","1","2020","11,633","V","2","2020","10","V","2","2020","10.75","V","1","2020","10","V","1","2020","10","V","2","2020","10.5","V","1","2020","12","V","1","2020","10,542","V","2","2020"
"20000187","17","V","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2,875","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","1,138","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".19","NV","2","2020"
"20000197","17.5","V","1","2020","11.5","V","1","2020","10","V","2","2020","10","V","2","2020","7","AC","2","2020","14","V","1","2020","11,667","V","2","2020","10.5","V","1","2020","10","V","2","2020","11","V","1","2020","8,808","AC","2","2020","7","AC","2","2020","15","V","1","2020","10,385","V","2","2020"
"20000199","17","V","1","2020","16","V","1","2020","14,275","V","1","2020","8","AC","2","2020","10.5","V","1","2020","11","V","1","2020","12,796","V","2","2020","13.5","V","1","2020","11","V","1","2020","12","V","1","2020","7","AC","2","2020","11","V","1","2020","10","V","1","2020","10.75","V","2","2020"
"20000206","5","NV","2","2020","0","NRA","1","2020","3.85","NV","2","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","1,517","NV","2","2020","5","NV","2","2020","10","V","2","2020","9","NV","2","2020","2,925","NV","2","2020","5.5","NV","2","2020","0","NRA","1","2020","5,404","NV","2","2020"
"20000207","15","V","1","2020","12","V","1","2020","11.1","V","1","2020","13","V","1","2020","15.5","V","1","2020","16","V","1","2020","13,767","V","1","2020","16.5","V","1","2020","16.31","V","1","2020","15","V","1","2020","10,703","V","1","2020","10","V","1","2020","13","V","1","2020","13,586","V","1","2020"
"20000208","18","V","1","2020","10","V","1","2020","10.75","V","1","2020","10","V","2","2020","11","V","1","2020","13","V","1","2020","12,125","V","2","2020","8.66","AC","2","2020","10","V","2","2020","11.5","V","1","2020","7","AC","2","2020","8","AC","2","2020","16","V","1","2020","10,193","V","2","2020"
"20000209","11.5","V","1","2020","5","NV","2","2020","10.1","V","1","2020","0","NRA","1","2020","6","NV","2","2020","16.5","V","1","2020","8,183","NV","2","2020","11.25","V","1","2020","13.2","V","1","2020","13.5","V","1","2020","3,916","NV","2","2020","6","NV","2","2020","15","V","1","2020","10,478","NV","2","2020"
"20000210","17.5","V","1","2020","10","V","1","2020","11.9","V","1","2020","10","V","2","2020","10","V","1","2020","14","V","1","2020","12,233","V","2","2020","12.75","V","1","2020","10","V","2","2020","11.5","V","1","2020","11,213","V","1","2020","14","V","1","2020","12.5","V","1","2020","11,994","V","2","2020"
"20000211","16.5","V","1","2020","17.5","V","1","2020","12.55","V","1","2020","14","V","1","2020","12","V","1","2020","16.5","V","1","2020","14,842","V","1","2020","16.5","V","1","2020","11","V","1","2020","13","V","1","2020","12,181","V","1","2020","15","V","1","2020","14","V","1","2020","13,614","V","1","2020"
"20000213","16","V","1","2020","11","V","1","2020","12.05","V","1","2020","10","V","1","2020","10","V","1","2020","14.5","V","1","2020","12,258","V","1","2020","12.75","V","1","2020","14.01","V","1","2020","11","V","1","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","11.96","V","2","2020"
"20000216","18.5","V","1","2020","13.5","V","1","2020","10","V","2","2020","10","V","2","2020","12.5","V","1","2020","17.5","V","1","2020","13,667","V","2","2020","14.25","V","1","2020","14.08","V","1","2020","17","V","1","2020","12,826","V","1","2020","10","V","1","2020","16","V","1","2020","14,026","V","1","2020"
"20000217","17","V","1","2020","12.5","V","1","2020","10.85","V","1","2020","15","V","1","2020","7","AC","2","2020","16","V","1","2020","13,058","V","2","2020","14.5","V","1","2020","10","V","2","2020","10","V","1","2020","8,715","AC","2","2020","10","V","2","2020","13.5","V","1","2020","11,119","V","2","2020"
"20000218","14","V","1","2020","9","AC","2","2020","7","AC","2","2020","17","V","1","2020","10","V","1","2020","10","V","2","2020","11,167","V","2","2020","10","V","1","2020","10","V","2","2020","12.5","V","1","2020","4,875","NV","2","2020","6.5","NV","2","2020","11","V","1","2020","9,146","NV","2","2020"
"20000250","18","V","1","2020","14.5","V","1","2020","11.35","V","1","2020","14","V","1","2020","18.5","V","1","2020","13.5","V","1","2020","14,975","V","1","2020","13.25","V","1","2020","10.86","V","1","2020","10","V","2","2020","14,435","V","1","2020","10","V","1","2020","12","V","1","2020","11,758","V","2","2020"
"20000251","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000253","16","V","1","2020","8.5","AC","2","2020","11.6","V","1","2020","7","AC","2","2020","13","V","1","2020","12.5","V","1","2020","11,433","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","8.45","AC","2","2020","7.6","AC","2","2020","14","V","1","2020","10,008","V","2","2020"
"20000255","18","V","1","2020","10","V","2","2020","16.35","V","1","2020","14","V","1","2020","12","V","1","2020","17.5","V","1","2020","14,642","V","2","2020","16.5","V","1","2020","13.11","V","1","2020","15.5","V","1","2020","13,818","V","1","2020","10.5","V","1","2020","15","V","1","2020","14,071","V","1","2020"
"20000257","17.5","V","1","2020","13","V","1","2020","9.45","AC","2","2020","12","V","1","2020","16","V","1","2020","18.5","V","1","2020","14,408","V","2","2020","12.5","V","1","2020","14.24","V","1","2020","11.5","V","1","2020","11,603","V","1","2020","13.5","V","1","2020","14","V","1","2020","12,891","V","1","2020"
"20000271","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".585","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".098","NV","2","2020"
"20000273","17","V","1","2020","11.5","V","1","2020","9.3","AC","2","2020","14","V","1","2020","13","V","1","2020","14","V","1","2020","13,133","V","2","2020","11","V","1","2020","10.68","V","1","2020","11.5","V","1","2020","12,176","V","1","2020","12","V","1","2020","15","V","1","2020","12,059","V","1","2020"
"20000275","6.5","NV","2","2020","0","NRA","1","2020","8.2","NV","2","2020",".25","NV","2","2020","1","NV","2","2020","0","NRA","1","2020","2,658","NV","2","2020","6.75","NV","2","2020",".41","NV","2","2020","10","V","1","2020","8,125","NV","2","2020","10","V","2","2020","13.5","V","1","2020","8,131","NV","2","2020"
"20000276","18","V","1","2020","11.5","V","1","2020","14.9","V","1","2020","12","V","1","2020","12","V","1","2020","16","V","1","2020","14,067","V","1","2020","16.25","V","1","2020","12","V","1","2020","13.5","V","1","2020","9,393","AC","2","2020","10","V","2","2020","14.75","V","1","2020","12,649","V","2","2020"
"20000277","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000283","18","V","1","2020","13","V","1","2020","11.55","V","1","2020","19","V","1","2020","10","V","1","2020","16.5","V","1","2020","14,675","V","1","2020","15.5","V","1","2020","11.7","V","1","2020","12.5","V","1","2020","13.2","V","1","2020","10","V","1","2020","15","V","1","2020","12,983","V","1","2020"
"20000285","14","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","7","AC","2","2020","10","V","1","2020","10,167","V","2","2020","11.5","V","1","2020","6.56","NV","2","2020","7","NV","2","2020","8,938","NV","2","2020","4.5","NV","2","2020","11","V","1","2020","8.25","NV","2","2020"
"20000312","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000313","10","V","1","2020","0","NRA","1","2020","5.35","NV","2","2020","10","V","1","2020","3","NV","2","2020","10","V","2","2020","6,392","NV","2","2020","8.75","NV","2","2020","2.5","NV","2","2020","10","V","1","2020","4.55","NV","2","2020","10","V","1","2020","10","V","2","2020","7,633","NV","2","2020"
"20000316","18","V","1","2020","9","AC","2","2020","10","V","2","2020","12.5","V","1","2020","7","AC","2","2020","16","V","1","2020","12,083","V","2","2020","12.75","V","1","2020","14.16","V","1","2020","10","V","2","2020","10","V","2","2020","8","AC","2","2020","14","V","1","2020","11,485","V","2","2020"
"20000317","16","V","1","2020","8","AC","2","2020","10,125","V","1","2020","10","V","2","2020","12.5","V","1","2020","15","V","1","2020","11,938","V","2","2020","15.25","V","1","2020","11.5","V","1","2020","12.5","V","1","2020","8,613","AC","2","2020","7","AC","2","2020","14","V","1","2020","11,477","V","2","2020"
"20000331","17","V","1","2020","7.5","AC","2","2020","8.5","AC","2","2020","10","V","2","2020","10","V","1","2020","13.5","V","1","2020","11,083","V","2","2020","14","V","1","2020","11.83","V","1","2020","14.5","V","1","2020","10,124","V","1","2020","10","V","2","2020","14.5","V","1","2020","12,492","V","2","2020"
"20000334","18","V","1","2020","11","V","1","2020","9","AC","2","2020","13","V","1","2020","8.5","AC","2","2020","16","V","1","2020","12,583","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","1","2020","8,304","AC","2","2020","10","V","2","2020","16","V","1","2020","10,717","V","2","2020"
"20000336","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","5.5","NV","2","2020","0","NRA","1","2020","6.5","NV","2","2020",".715","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2,119","NV","2","2020"
"20000338","16.5","V","1","2020","10","V","2","2020","7.5","AC","2","2020","12","V","1","2020","8","AC","2","2020","17","V","1","2020","11,833","V","2","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","7,963","AC","2","2020","10","V","2","2020","14","V","1","2020","10,494","V","2","2020"
"20000340","18","V","1","2020","13","V","1","2020","12,025","V","1","2020","12","V","1","2020","12.5","V","1","2020","19.5","V","1","2020","14,504","V","1","2020","16","V","1","2020","12.45","V","1","2020","15","V","1","2020","12,545","V","1","2020","17","V","1","2020","16","V","1","2020","14,833","V","1","2020"
"20000341","2.5","NV","2","2020","3","NV","2","2020","3.15","NV","2","2020","5","NV","2","2020",".5","NV","2","2020","5","NV","2","2020","3,192","NV","2","2020","9.25","NV","2","2020","10","V","2","2020","10","V","2","2020","3.38","NV","2","2020","5","NV","2","2020","14.5","V","1","2020","8,688","NV","2","2020"
"20000342","12","V","1","2020","10","V","2","2020","7","AC","2","2020","10","V","1","2020","7","AC","2","2020","16","V","1","2020","10,333","V","2","2020","0","NRA","1","2020","8","NV","2","2020","0","NRA","1","2020","7,573","NV","2","2020","0","NRA","1","2020","11","V","1","2020","4,429","NV","2","2020"
"20000344","18","V","1","2020","10","V","2","2020","10,025","V","1","2020","10","V","2","2020","10","V","1","2020","13.5","V","1","2020","11,921","V","2","2020","10","V","1","2020","10","V","2","2020","10.5","V","1","2020","10,075","V","1","2020","8","AC","2","2020","11.5","V","1","2020","10,013","V","2","2020"
"20000349","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","14.75","V","1","2020","10","V","2","2020","10","V","1","2020","8,158","AC","2","2020","10","V","2","2020","11","V","1","2020","10,651","V","2","2020"
"20000350","18","V","1","2020","11.5","V","1","2020","11.3","V","1","2020","12","V","1","2020","11","V","1","2020","16","V","1","2020","13.3","V","1","2020","15.25","V","1","2020","18.05","V","1","2020","15.5","V","1","2020","10,514","V","1","2020","12","V","1","2020","15","V","1","2020","14,386","V","1","2020"
"20000351","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000353","18.5","V","1","2020","17","V","1","2020","14,325","V","1","2020","12","V","1","2020","10","V","1","2020","15","V","1","2020","14,471","V","1","2020","17.25","V","1","2020","12.3","V","1","2020","11","V","1","2020","10","V","2","2020","10.5","V","1","2020","15.5","V","1","2020","12,758","V","2","2020"
"20000358","17.5","V","1","2020","4.5","NV","2","2020","10","V","2","2020","0","NRA","1","2020","1","NV","2","2020","14","V","1","2020","7,833","NV","2","2020","10","V","1","2020","7","NV","2","2020","10","V","1","2020","3,543","NV","2","2020","5","NV","2","2020","10","V","1","2020","7,591","NV","2","2020"
"20000360","16.5","V","1","2020","12","V","1","2020","10","V","2","2020","13","V","1","2020","13.5","V","1","2020","15.5","V","1","2020","13,417","V","2","2020","10","V","2","2020","10","V","2","2020","13.5","V","1","2020","10","V","2","2020","10","V","2","2020","11.5","V","1","2020","10,833","V","2","2020"
"20000361","16.5","V","1","2020","8","AC","2","2020","9","AC","2","2020","10","V","2","2020","7","AC","2","2020","14.5","V","1","2020","10,833","V","2","2020","10.5","V","1","2020","10","V","1","2020","11.5","V","1","2020","8,029","AC","2","2020","14","V","1","2020","16","V","1","2020","11,672","V","2","2020"
"20000363","18","V","1","2020","0","NRA","1","2020","12.65","V","1","2020","0","NRA","1","2020","8","NV","2","2020","16","V","1","2020","9,108","NV","2","2020","10","V","1","2020","11.01","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","14.5","V","1","2020","10,418","V","2","2020"
"20000888","18.5","V","1","2020","13.5","V","1","2020","13.25","V","1","2020","11","V","1","2020","14","V","1","2020","19","V","1","2020","14,875","V","1","2020","14.5","V","1","2020","16.96","V","1","2020","15.5","V","1","2020","14,174","V","1","2020","10.5","V","1","2020","15","V","1","2020","14,439","V","1","2020"
"20000889","18","V","1","2020","18.5","V","1","2020","18.15","V","1","2020","10","V","1","2020","15","V","1","2020","17.25","V","1","2020","16.15","V","1","2020","16.75","V","1","2020","13.36","V","1","2020","13","V","1","2020","12,796","V","1","2020","10","V","2","2020","14.5","V","1","2020","13,401","V","2","2020"
"20000892","6.5","NV","2","2020","2","NV","2","2020","8","NV","2","2020","8","NV","2","2020",".5","NV","2","2020","10","V","2","2020","5,833","NV","2","2020","12.25","V","1","2020","0","NRA","1","2020","10","V","2","2020",".812","NV","2","2020","6.5","NV","2","2020","0","NRA","1","2020","4,927","NV","2","2020"
"20000893","17.5","V","1","2020","11","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","1","2020","19","V","1","2020","13,083","V","2","2020","12.5","V","1","2020","10","V","2","2020","12","V","1","2020","8.45","AC","2","2020","10","V","2","2020","15.5","V","1","2020","11,408","V","2","2020"
"20000920","15","V","1","2020","15.5","V","1","2020","10.9","V","1","2020","13.5","V","1","2020","11.5","V","1","2020","17","V","1","2020","13.9","V","1","2020","13","V","1","2020","6","NV","2","2020","11","V","1","2020","3,088","NV","2","2020","7.5","NV","2","2020","0","NRA","1","2020","6,765","NV","2","2020"
"20000923","10","V","1","2020","8","AC","2","2020","10,775","V","1","2020","13","V","1","2020","10","V","1","2020","15.5","V","1","2020","11,213","V","2","2020","11.5","V","1","2020","7","AC","2","2020","8","AC","2","2020","8.19","AC","2","2020","10","V","2","2020","16","V","1","2020","10,115","V","2","2020"
